Integral: 0.785003	4xIntegral: 3.140013	error: 0.223684	Ntrials: 10
Integral: 0.751265	4xIntegral: 3.005061	error: 0.279062	Ntrials: 10
Integral: 0.769152	4xIntegral: 3.076608	error: 0.213024	Ntrials: 10
Integral: 0.762091	4xIntegral: 3.048363	error: 0.252021	Ntrials: 10
Integral: 0.684564	4xIntegral: 2.738254	error: 0.357400	Ntrials: 10
Integral: 0.694409	4xIntegral: 2.777635	error: 0.314067	Ntrials: 10
Integral: 0.569543	4xIntegral: 2.278171	error: 0.435562	Ntrials: 10
Integral: 0.796628	4xIntegral: 3.186510	error: 0.269963	Ntrials: 10
Integral: 0.823674	4xIntegral: 3.294698	error: 0.324687	Ntrials: 10
Integral: 0.691760	4xIntegral: 2.767039	error: 0.352509	Ntrials: 10
Integral: 0.694951	4xIntegral: 2.779805	error: 0.386306	Ntrials: 10
Integral: 0.782949	4xIntegral: 3.131797	error: 0.271941	Ntrials: 10
Integral: 0.800569	4xIntegral: 3.202277	error: 0.297901	Ntrials: 10
Integral: 0.818198	4xIntegral: 3.272791	error: 0.253062	Ntrials: 10
Integral: 0.709877	4xIntegral: 2.839507	error: 0.407265	Ntrials: 10
Integral: 0.822397	4xIntegral: 3.289589	error: 0.214995	Ntrials: 10
Integral: 0.743107	4xIntegral: 2.972430	error: 0.335466	Ntrials: 10
Integral: 0.789953	4xIntegral: 3.159812	error: 0.327026	Ntrials: 10
Integral: 0.791575	4xIntegral: 3.166298	error: 0.215126	Ntrials: 10
Integral: 0.763207	4xIntegral: 3.052826	error: 0.258453	Ntrials: 10
Integral: 0.723426	4xIntegral: 2.893705	error: 0.355829	Ntrials: 10
Integral: 0.660156	4xIntegral: 2.640626	error: 0.381706	Ntrials: 10
Integral: 0.779508	4xIntegral: 3.118030	error: 0.415292	Ntrials: 10
Integral: 0.814661	4xIntegral: 3.258643	error: 0.203787	Ntrials: 10
Integral: 0.852896	4xIntegral: 3.411585	error: 0.247140	Ntrials: 10
Integral: 0.879549	4xIntegral: 3.518194	error: 0.157122	Ntrials: 10
Integral: 0.797347	4xIntegral: 3.189389	error: 0.243941	Ntrials: 10
Integral: 0.833013	4xIntegral: 3.332053	error: 0.206039	Ntrials: 10
Integral: 0.753747	4xIntegral: 3.014990	error: 0.188334	Ntrials: 10
Integral: 0.794081	4xIntegral: 3.176322	error: 0.252357	Ntrials: 10
Integral: 0.689857	4xIntegral: 2.759428	error: 0.337841	Ntrials: 10
Integral: 0.803847	4xIntegral: 3.215389	error: 0.369622	Ntrials: 10
Integral: 0.663705	4xIntegral: 2.654822	error: 0.340795	Ntrials: 10
Integral: 0.783891	4xIntegral: 3.135565	error: 0.331959	Ntrials: 10
Integral: 0.655685	4xIntegral: 2.622740	error: 0.417030	Ntrials: 10
Integral: 0.873497	4xIntegral: 3.493988	error: 0.231863	Ntrials: 10
Integral: 0.884747	4xIntegral: 3.538988	error: 0.148747	Ntrials: 10
Integral: 0.615295	4xIntegral: 2.461179	error: 0.430105	Ntrials: 10
Integral: 0.704015	4xIntegral: 2.816059	error: 0.301112	Ntrials: 10
Integral: 0.795114	4xIntegral: 3.180457	error: 0.349703	Ntrials: 10
Integral: 0.805649	4xIntegral: 3.222597	error: 0.241876	Ntrials: 10
Integral: 0.837219	4xIntegral: 3.348876	error: 0.202945	Ntrials: 10
Integral: 0.817665	4xIntegral: 3.270659	error: 0.392381	Ntrials: 10
Integral: 0.687516	4xIntegral: 2.750063	error: 0.329823	Ntrials: 10
