39 1.05527 0.99761 0.998743 0.172126 0.0181555 0.00180459
40 1.02224 1.02091 1.00518 0.159066 0.0181849 0.00113978
41 1.01986 1.01294 0.999748 0.162287 0.0180155 0.00165272
42 1.21567 0.999247 0.997755 0.182975 0.0179839 0.00185587
43 1.01549 1.02978 0.997254 0.159299 0.0178292 0.00194861
44 0.890931 1.01513 0.998604 0.163044 0.0176627 0.00192061
45 1.00631 1.02913 0.998625 0.161452 0.0175285 0.00188808
46 1.12599 1.018 1.00099 0.181233 0.0178762 0.00147011
47 0.986863 1.00095 0.99708 0.16471 0.0179609 0.00197831
48 0.965252 1.02439 0.999713 0.161374 0.0178239 0.00167348
49 0.9508 0.982278 1.00066 0.154547 0.0181888 0.00149443
50 0.830203 1.00412 1.00069 0.145286 0.0180884 0.00173992
51 0.994653 1.02525 1.00093 0.166432 0.017484 0.00156197
52 0.898226 1.00048 0.996361 0.150364 0.0180793 0.00199651
53 0.866561 1.01326 1.00185 0.151616 0.0180182 0.00144933
54 1.14963 1.00829 1.00115 0.177901 0.0178248 0.00141425
55 0.964286 1.04225 1.00068 0.161423 0.0175874 0.00142325
56 1.22665 1.00229 1.00094 0.182581 0.0180508 0.00154994
57 0.691266 1.01724 1.00188 0.134708 0.0177053 0.00132026
58 1.09444 1.02229 0.999077 0.167831 0.0176703 0.00172603
59 0.979857 1.01041 1.00157 0.157921 0.0178856 0.00130564
60 1.09681 1.01 1.0002 0.167382 0.0177699 0.00181319
61 0.957615 0.989087 1.00018 0.167488 0.0183919 0.00170195
62 0.853352 1.03879 1.00052 0.152177 0.0175804 0.00150774
63 0.81887 1.02815 0.998961 0.149186 0.0174425 0.00181408
64 0.76704 1.00798 1.00136 0.145026 0.0178898 0.00162793
65 0.643649 1.01141 0.999677 0.130146 0.0179756 0.00183882
66 1.21388 0.996624 0.999568 0.180473 0.018096 0.00161064
67 1.27427 1.0263 0.996342 0.192696 0.0178696 0.00210202
68 1.19559 1.01434 0.99897 0.18773 0.0178072 0.00179158
69 1.03139 1.01813 1.00003 0.167341 0.017777 0.00175175
70 1.09197 0.999523 0.998365 0.173196 0.0179457 0.0018884
71 1.15735 0.996969 1.00016 0.186385 0.0181005 0.00151548
72 1.07128 0.986007 0.99939 0.170576 0.0183764 0.00169875
73 0.955001 1.00319 0.999353 0.169956 0.0180905 0.00183572
74 0.758775 0.987402 1.00183 0.140462 0.0179541 0.00139912
75 1.06947 1.05402 0.998881 0.167383 0.0172627 0.00193163
76 1.12985 0.99872 0.998451 0.171367 0.0181534 0.00201131
77 1.09573 1.01383 1.00056 0.183107 0.0177521 0.00161546
78 0.929695 1.00057 1.00025 0.160675 0.0183696 0.00159315
79 1.1927 0.976408 1.00042 0.180432 0.0184379 0.00145692
80 1.06973 1.03302 1.00218 0.17423 0.0175326 0.00135474
81 0.795721 1.00449 0.999962 0.140366 0.0181704 0.00147488
82 1.15607 0.995796 1.00159 0.17825 0.0180838 0.00139316
83 1.16912 1.0116 1.00202 0.184578 0.0179705 0.0015354
84 1.0578 1.02311 1.00178 0.164605 0.0177621 0.00133702
85 0.729723 0.982327 0.997281 0.134721 0.0183564 0.00206325
86 0.855043 1.03362 0.997159 0.149497 0.017694 0.00198403
87 0.913222 1.00444 1.00032 0.156057 0.0181825 0.00171053
88 1.24699 1.02323 0.999538 0.181532 0.0178722 0.00182104
89 0.98965 1.00694 0.996148 0.161906 0.0180795 0.00229381
90 0.779265 1.00877 0.999578 0.145413 0.0180918 0.00173995
91 0.851975 1.00594 0.999447 0.148768 0.01799 0.00157114
92 1.15414 0.990576 1.00127 0.182874 0.0184097 0.00144303
93 1.10902 1.03432 1.00078 0.17051 0.0173131 0.00163037
94 1.07505 0.995698 1.00033 0.176485 0.0182682 0.00173357
95 0.953051 1.01463 1.00195 0.155253 0.0177428 0.00119317
96 0.773556 1.00157 0.999889 0.147237 0.0178928 0.00157281
97 0.841267 1.03314 1.00279 0.157939 0.0171602 0.00124703
98 0.75888 0.980354 1.00038 0.147572 0.0183977 0.00151136
99 1.2919 1.04164 1.0009 0.188272 0.01749 0.00165446
100 1.01012 1.04347 1.00124 0.168454 0.0173794 0.00126872
101 1.11888 1.01686 1.00197 0.176519 0.0180947 0.00140005
102 0.859551 1.03406 0.996029 0.16177 0.0176329 0.00194989
103 1.10573 1.01012 1.00127 0.178053 0.01796 0.00152614
104 1.00686 1.01701 1.0011 0.168777 0.0178097 0.00138043
105 1.02157 1.0079 1.00082 0.164542 0.0177619 0.00176241
106 1.06645 1.03617 1.00082 0.179503 0.0177713 0.00145509
107 0.681726 1.01068 1.00013 0.133372 0.0178858 0.00164887
108 0.888965 1.00185 1.00007 0.15026 0.0181444 0.00158675
109 0.934437 1.02239 1.0008 0.165283 0.0175408 0.00174612
110 1.05392 1.01314 0.999026 0.164679 0.0180437 0.00171401
111 1.21174 1.0172 0.997499 0.185162 0.017809 0.00189768
112 1.0099 1.01202 0.997072 0.165687 0.0177831 0.00193562
113 1.18228 1.00123 1.00179 0.187687 0.0178733 0.00149103
114 1.03657 0.996791 1.00014 0.167433 0.018045 0.00161734
115 0.7086 1.03662 0.999933 0.128628 0.0175514 0.00169517
116 1.16909 1.03439 0.996861 0.180098 0.017523 0.00181563
117 0.896951 1.02331 0.996349 0.164119 0.0176914 0.00229054
118 1.01565 0.988854 1.00131 0.163982 0.018336 0.0014127
119 0.952919 0.989003 0.999805 0.161994 0.0180829 0.00175178
120 0.905197 1.0004 0.999903 0.158634 0.0181915 0.0016193
121 1.07498 1.0163 0.999644 0.161245 0.0179951 0.00183612
122 0.888239 1.01173 1.00056 0.156044 0.0178339 0.00163273
123 1.04096 0.997387 1.00149 0.159151 0.0181616 0.00162583
124 1.01974 1.01484 0.99795 0.168563 0.0180067 0.0017831
125 1.04629 0.997576 0.999509 0.167465 0.0181918 0.0017074
126 1.12335 1.0032 1.00277 0.17131 0.0178788 0.00133473
127 0.993975 0.994817 1.00047 0.165853 0.0179828 0.0016141
128 0.952386 0.982293 1.00202 0.15894 0.0183609 0.00130838
129 0.764074 1.00319 0.998431 0.137848 0.0180247 0.00176429
130 1.17473 1.03181 1.00255 0.178504 0.0176565 0.00133542
131 0.94592 1.024 1.00307 0.151332 0.0175707 0.00113386
132 0.89278 1.01523 1.00039 0.161725 0.0173813 0.00149506
133 0.90257 1.01128 0.99934 0.147397 0.0178758 0.00186995
134 1.04003 1.0329 1.00006 0.167392 0.0176804 0.00150091
135 1.19853 0.999887 0.998975 0.182199 0.0183978 0.00200057
136 1.16263 0.975224 0.999768 0.18009 0.0181348 0.0014868
137 0.784872 0.99568 0.998411 0.147494 0.0178808 0.00196081
138 1.04081 1.02666 1.00046 0.165287 0.0175571 0.00186984
139 1.0236 1.01271 0.998943 0.177621 0.017939 0.0016189
140 1.29578 1.0017 1.00166 0.18775 0.0181296 0.00143658
141 1.15767 1.01959 1.00149 0.18184 0.0179693 0.00162735
142 0.90804 0.995209 1.00164 0.158343 0.0180711 0.00154763
143 0.753817 1.03198 0.999758 0.136891 0.0176255 0.00157512
144 1.23557 0.998526 0.999691 0.184978 0.018027 0.00184482
145 0.666565 0.986576 0.997359 0.130663 0.0182986 0.00200303
146 0.779661 1.00435 1.00106 0.142777 0.0178387 0.00149649
147 1.15114 1.01145 1.00096 0.17089 0.0180813 0.00171249
148 1.25622 0.997381 0.999302 0.184866 0.0181107 0.00174855
149 0.881954 1.02169 0.997563 0.145873 0.0176029 0.00183239
150 0.853696 1.01553 1.00242 0.150668 0.0180218 0.00142138
151 1.14318 0.971108 1.00126 0.182462 0.0184371 0.00139796
152 1.17645 1.01208 0.999656 0.184268 0.0178926 0.0019959
153 1.08864 1.00759 0.997955 0.178077 0.0180023 0.00184399
154 1.15596 1.00052 1.00218 0.173829 0.0180992 0.00127764
155 1.12515 1.02557 0.998914 0.178764 0.0177531 0.00171128
156 0.988107 1.017 0.998953 0.1592 0.0179952 0.00155086
157 1.38148 1.01707 0.999332 0.195023 0.0179635 0.00159434
158 1.16374 1.0353 1.00058 0.17358 0.0174067 0.00157475
159 0.934355 1.03138 0.9991 0.152713 0.0176767 0.00163249
160 1.0718 1.04208 1.00026 0.168119 0.0173031 0.00163198
161 0.942798 1.02369 0.999365 0.157261 0.0176458 0.00170317
162 0.877122 1.03163 0.997266 0.153768 0.017836 0.00224481
163 0.78382 1.01714 0.998534 0.145601 0.0179153 0.00189948
164 0.804092 0.991565 1.00204 0.146243 0.0182309 0.00129434
165 0.740258 1.03382 0.999117 0.145389 0.0175234 0.00181871
166 0.918915 1.016 0.996331 0.157932 0.0179209 0.00187183
167 0.950551 1.00243 0.998974 0.158823 0.0180128 0.00164659
168 0.836279 1.00466 0.998524 0.15178 0.0180484 0.00187724
169 1.04264 1.03381 0.998666 0.179657 0.0177464 0.00194049
170 1.06971 0.980057 0.99818 0.174081 0.018325 0.00164518
171 1.21892 0.97858 0.999477 0.186537 0.0183763 0.001761
172 0.799408 1.04569 1.00039 0.148413 0.0173505 0.00150808
173 1.05692 0.990571 0.999379 0.164419 0.0182633 0.00152053
174 0.893066 0.995399 0.997907 0.1578 0.0180181 0.00205872
175 1.41713 1.01356 1.00135 0.198738 0.0178155 0.00138818
176 0.926256 1.02992 0.998608 0.15826 0.0174522 0.00176621
177 0.826699 1.00663 1.0004 0.141008 0.0180642 0.00143205
178 1.05578 1.02532 0.999447 0.168127 0.0178641 0.00177766
179 0.983884 1.05306 1.00066 0.162967 0.0174234 0.00149979
180 0.892359 0.994224 1.00148 0.156363 0.0181804 0.0016956
181 1.38245 1.02419 1.00092 0.201175 0.0178432 0.00133957
182 1.00093 1.02092 0.998568 0.162108 0.0180015 0.00169268
183 0.961888 0.996529 0.99599 0.162184 0.0183183 0.00218577
184 1.24922 1.0327 1.00001 0.186544 0.0175762 0.0019021
185 0.961018 1.01682 1.00019 0.161187 0.0178832 0.00162645
186 0.847356 1.02583 1.00057 0.149583 0.0175642 0.00133521
187 0.981328 1.01769 0.99722 0.164799 0.0178793 0.00193636
188 1.002 1.02118 0.999333 0.166733 0.0176771 0.00170487
189 0.931977 1.03637 1.00215 0.154224 0.0174855 0.00167764
190 1.09048 1.00482 1.00134 0.167165 0.018098 0.00154802
191 0.766722 1.02172 0.998904 0.136313 0.0176142 0.00205768
192 1.10932 1.03799 0.997189 0.183577 0.0175583 0.00201892
193 1.07052 1.00996 1.00107 0.177981 0.0177935 0.00132241
194 0.64385 1.03827 1.0009 0.133317 0.0174715 0.00165202
195 0.919337 1.03291 0.997111 0.155507 0.0174683 0.00181149
196 1.09686 1.0096 0.995733 0.173006 0.0178551 0.0021115
197 0.903994 1.04191 1.00084 0.158772 0.0173528 0.00146359
198 1.16151 1.01555 1.00131 0.175026 0.0178234 0.00154294
199 0.800652 1.03437 0.998442 0.146931 0.017513 0.00182765
200 0.718699 0.992536 1.00073 0.134916 0.0184856 0.00166243
201 1.01061 1.02891 0.998694 0.171947 0.0176563 0.00174146
202 1.11429 0.995664 0.995763 0.178162 0.018091 0.00193097
203 1.06647 1.0169 0.998485 0.178178 0.0176085 0.00157758
204 0.944347 1.00122 0.99755 0.16621 0.0179959 0.00190043
205 0.931287 1.03232 1.00321 0.153706 0.0175943 0.00130114
206 0.874316 1.01996 1.00133 0.151607 0.0178617 0.00138068
207 0.711537 1.00796 1.00004 0.141564 0.018207 0.00156701
208 1.1597 1.02196 0.999626 0.184819 0.0178523 0.00165595
209 0.967518 0.993282 0.998133 0.167698 0.0183214 0.00170396
210 1.16138 0.961613 1.00148 0.178953 0.0186799 0.00142799
211 1.07048 1.00695 0.999732 0.175938 0.0178278 0.00178041
212 0.671365 1.03697 0.999512 0.132862 0.0176954 0.00172429
213 0.904022 1.02582 0.999671 0.158292 0.0177209 0.00157696
214 0.902402 0.990996 0.99997 0.162892 0.0184066 0.00158646
215 1.256 0.983648 0.998948 0.189187 0.0186267 0.00169402
216 0.762751 0.977811 1.00135 0.139988 0.0185473 0.00145137
217 1.14469 1.0168 0.997513 0.178464 0.0176892 0.00185991
218 0.879618 1.0137 1.00212 0.14941 0.0178355 0.00138048
219 0.709555 1.02259 1.00161 0.132362 0.0177694 0.00161541
220 0.942623 1.00424 1.00001 0.161663 0.0181367 0.00173751
221 1.07208 1.0259 0.999736 0.173662 0.0177406 0.00189419
222 1.21708 1.01369 1.00039 0.184597 0.017677 0.00154098
223 1.20689 1.02459 1.00045 0.184097 0.0177894 0.00162241
224 0.742887 0.986884 0.999127 0.135287 0.0184099 0.00170348
225 0.928905 1.00913 1.00051 0.155943 0.0181131 0.00153092
226 0.550515 1.02255 0.998617 0.114384 0.0174566 0.00177811
227 1.15562 1.038 1.00139 0.180398 0.0174583 0.00152604
228 1.15514 1.00507 0.997843 0.174823 0.0179948 0.00183932
229 1.09376 1.03064 1.00118 0.176662 0.0174446 0.00148996
230 0.993588 1.04401 1.00028 0.165004 0.0173386 0.00192962
231 1.23347 0.999273 1.00161 0.1915 0.0180058 0.00140334
232 1.043 0.999879 0.997464 0.172077 0.0182149 0.00184109
233 0.965926 1.03659 1.0004 0.15999 0.0176415 0.00146445
234 0.961004 1.02662 0.999782 0.163038 0.0177734 0.00175925
235 1.13182 0.998708 0.999993 0.18109 0.0179977 0.00163925
236 1.28672 1.02265 1.00126 0.180623 0.0179425 0.00135729
237 0.990189 1.03487 0.999589 0.165588 0.0176632 0.00185326
238 0.975538 1.01319 0.998998 0.16633 0.0176984 0.00179873
239 0.97603 1.03425 0.999845 0.170972 0.0176442 0.00167816
240 0.97807 1.06197 1.00393 0.157883 0.0171763 0.00120152
241 1.16993 1.01685 1.00018 0.180713 0.0176218 0.00149592
242 0.848111 0.97251 1.00238 0.155318 0.0184668 0.0012785
243 0.772414 1.00424 0.999477 0.142832 0.017844 0.00166148
244 0.862533 1.02709 0.997332 0.145593 0.0174633 0.00208382
245 1.17975 1.02362 0.997264 0.177351 0.0177914 0.00195674
246 0.843504 0.984721 1.0016 0.14736 0.0183749 0.00147067
247 0.80449 1.0207 0.998332 0.143597 0.0176275 0.00194336
248 1.07523 1.00956 1.0003 0.176193 0.0181825 0.00151816
249 1.22924 1.00571 1.00064 0.186709 0.0180237 0.00150699
250 0.934757 1.00252 1.00227 0.161124 0.0180049 0.00136427
251 0.603439 1.03362 0.998189 0.123666 0.0174845 0.00173542
252 0.758522 0.987983 1.00015 0.138533 0.0182202 0.00179604
253 1.11078 1.02978 0.99936 0.173368 0.0176924 0.00157003
254 0.842942 1.00238 1.00012 0.155792 0.0178224 0.00180137
255 1.3014 0.991138 1.00191 0.189764 0.0183537 0.00123914
256 0.964628 1.00102 1.00084 0.165747 0.0180854 0.00172009
257 0.870382 0.985548 0.999429 0.14917 0.0184814 0.00170473
258 1.05054 1.00873 0.999874 0.160502 0.0179936 0.00160984
259 1.09287 1.04533 1.00195 0.177256 0.0172531 0.00133304
260 1.01489 0.997309 0.999524 0.162571 0.0181128 0.00175904
261 1.25716 0.975317 0.999087 0.197213 0.0184042 0.00164453
262 0.920326 1.00345 0.999773 0.163253 0.0180345 0.00156888
263 0.73811 1.01558 1.00091 0.134016 0.0179965 0.00181373
264 1.36527 1.02731 1.00074 0.18958 0.0180451 0.00185491
265 1.06541 1.04931 1.0009 0.177091 0.0173159 0.00156627
266 1.25867 1.0031 0.997662 0.190817 0.0179581 0.00182474
267 0.816251 0.985271 0.998342 0.146898 0.0181542 0.00213107
268 1.23025 1.01675 0.999628 0.181438 0.0180054 0.00160349
269 0.643183 1.01803 0.997336 0.135751 0.0178552 0.00210212
270 1.00368 0.994864 1.00207 0.167705 0.0182797 0.00159449
271 0.821472 1.00395 1.00071 0.139672 0.0181296 0.00161012
272 1.63855 1.03082 0.999312 0.21468 0.0175414 0.0017785
273 1.0763 0.985083 0.999019 0.167565 0.0184371 0.00180231
274 1.03053 1.00767 1.00027 0.168556 0.018049 0.0014699
275 0.962102 1.03565 1.00018 0.164405 0.0176368 0.0016239
276 1.00789 1.05123 0.996337 0.163074 0.0169089 0.0022566
277 0.90407 1.01469 0.999878 0.155561 0.0178932 0.00163938
278 0.979242 0.998355 0.998224 0.154955 0.0179332 0.00176488
279 1.07145 1.01912 0.999162 0.181385 0.0178609 0.00170389
280 0.756349 1.02796 0.999411 0.143711 0.0175818 0.00175795
281 0.957395 1.019 1.00151 0.160632 0.0176883 0.0015253
282 1.20718 0.995246 0.999628 0.189524 0.0179084 0.00156479
283 0.885917 0.982724 0.998134 0.153411 0.0186729 0.00186922
284 1.1526 1.03623 1.00026 0.184696 0.0174599 0.001613
285 1.01624 1.025 1.00183 0.1684 0.0175702 0.00142194
286 1.16199 1.02565 0.998487 0.180733 0.017669 0.00159223
287 1.04531 1.0114 1.00151 0.172034 0.0178258 0.00139671
288 1.03744 1.02476 1.00168 0.167386 0.0179051 0.00153355
289 1.12937 1.0488 0.996141 0.178149 0.0171513 0.0019411
290 1.12221 1.01196 0.999013 0.171461 0.0178384 0.0017742
291 0.767611 1.02319 0.996075 0.146816 0.0176183 0.00233166
292 0.954409 1.05308 1.00121 0.156127 0.0173334 0.00126198
293 0.946762 1.02684 1.00029 0.15501 0.0174448 0.00166115
294 0.5729 1.01161 0.997576 0.116934 0.0178851 0.00180823
295 0.870802 1.03918 0.999173 0.157935 0.0175332 0.0017255
296 1.07933 1.00391 1.00158 0.173542 0.0180042 0.00147025
297 0.800113 1.01513 1.00053 0.148486 0.017942 0.00153687
298 1.14285 1.01777 0.998922 0.178116 0.017889 0.00175089
299 1.03555 1.01233 0.998806 0.172563 0.0180234 0.00189958
300 0.824308 1.01055 0.998925 0.143149 0.0176992 0.00173186
301 0.91022 0.993991 0.996521 0.1547 0.0183707 0.00211792
302 1.0871 1.00226 1.00012 0.17135 0.0181685 0.0014512
303 0.851403 1.02263 1.00096 0.151533 0.0176674 0.00164644
304 0.996628 1.00302 1.0006 0.171325 0.0180074 0.00144047
305 1.12447 1.02891 1.00469 0.178769 0.0176866 0.00109636
306 0.739323 1.02767 1.00091 0.138919 0.0173687 0.00150798
307 1.08012 1.0279 0.997644 0.169518 0.017755 0.00181093
308 0.999588 1.03305 0.995546 0.171726 0.0173669 0.00218212
309 0.733706 0.997197 0.998429 0.135148 0.0180224 0.00183014
310 1.12431 0.991875 0.997559 0.176568 0.0179934 0.00179357
311 1.10386 1.01681 0.998221 0.175141 0.0177662 0.00196081
312 0.796972 1.01265 1.00181 0.136839 0.0181117 0.00144827
313 0.868069 1.03922 0.996691 0.153755 0.0174253 0.00188502
314 0.978462 1.04003 1.00048 0.163124 0.0173131 0.00146915
315 1.18487 1.02445 0.999423 0.184129 0.0177399 0.00172266
316 1.13312 1.00067 0.999518 0.175533 0.0180684 0.00148728
317 0.914463 1.03382 1.0021 0.156971 0.0174568 0.00124987
318 1.18495 1.00482 1.00002 0.188948 0.0177228 0.00177227
319 0.970453 1.01162 0.998273 0.165963 0.0180417 0.00189
320 0.715124 1.01445 0.996266 0.13025 0.0180575 0.00213558
321 0.802236 0.976324 0.998794 0.146652 0.0184377 0.00203978
322 1.08627 1.0382 0.99945 0.168658 0.0177547 0.00171459
323 1.34029 1.02939 1.00181 0.199648 0.0174229 0.00160337
324 1.41046 1.05691 1.00154 0.204842 0.0173901 0.00151045
325 1.21934 1.00676 0.998634 0.175713 0.018045 0.00156209
326 0.882187 1.00977 1.00088 0.147922 0.0180407 0.00145652
327 0.969702 1.01338 0.998114 0.168421 0.0180551 0.00193587
328 1.09414 1.01104 1.00394 0.176898 0.0177889 0.00100665
329 1.25561 1.03211 0.99754 0.181541 0.0176741 0.00186257
330 0.989791 1.0263 0.999336 0.160987 0.0179099 0.00188947
331 0.9891 1.03783 1.00206 0.159846 0.0172288 0.00139391
332 0.66478 1.01513 1.00129 0.127006 0.0180371 0.00155611
333 0.989671 0.986138 1.00196 0.169774 0.0184631 0.00136429
334 0.959319 1.01371 0.99957 0.162349 0.018009 0.00169311
335 0.94397 0.98759 1.00205 0.15463 0.0185464 0.00144284
336 1.13411 1.00328 1.00179 0.183645 0.0182447 0.00134349
337 1.25205 1.0005 1.00033 0.176745 0.0181161 0.00163226
338 0.904768 1.02582 0.998597 0.161001 0.0178503 0.00169967
339 0.81829 0.992667 1.00136 0.148086 0.0179585 0.00151536
340 0.853902 1.01938 0.998585 0.148218 0.0178737 0.00172016
341 0.896248 1.00016 1.00189 0.153826 0.0181256 0.00141267
342 0.660633 1.0007 1.00051 0.121913 0.0181495 0.00160562
343 0.989025 1.02217 1.00133 0.169229 0.0177004 0.00150589
344 0.864435 0.970866 0.999672 0.148564 0.0186389 0.00166385
345 1.04656 1.03558 0.997861 0.170241 0.017577 0.00185856
346 0.927558 1.02259 1.0003 0.161771 0.018016 0.00155907
347 1.23601 1.01975 1.00127 0.189173 0.0178235 0.00153092
348 0.908106 1.00196 1.00128 0.162253 0.0180943 0.00151757
349 1.23245 0.98372 0.998356 0.183049 0.0182876 0.00172211
350 0.681356 0.991144 0.998977 0.121342 0.0180156 0.0017593
351 1.11132 1.01769 0.999797 0.170975 0.0178469 0.00154747
352 1.29793 1.0068 0.999579 0.196867 0.0181412 0.00184192
353 1.25857 0.987972 1.00159 0.18927 0.018339 0.00142211
354 1.0719 0.994344 1.00365 0.166319 0.0181479 0.00112029
355 1.03495 1.0213 1.00197 0.169137 0.0178253 0.00150942
356 1.08235 1.02202 0.999477 0.164371 0.0177298 0.00169331
357 0.852433 1.02275 1.00084 0.15386 0.0180878 0.00168947
358 0.983881 0.99313 0.998722 0.156023 0.0181717 0.00201533
359 1.04077 0.992385 1.00156 0.169971 0.0181207 0.0018208
360 0.958474 1.00736 0.997751 0.151168 0.0179446 0.00187908
361 0.918995 0.990246 0.999108 0.157446 0.0180946 0.00167132
362 0.882489 1.02624 0.999795 0.153208 0.0176173 0.00157845
363 0.879052 1.04462 1.00009 0.153131 0.0176049 0.0016528
364 1.33671 1.03243 0.999069 0.192325 0.0177243 0.00181516
365 1.09318 0.987038 1.00148 0.176239 0.0182439 0.00144924
366 1.01126 0.994973 1.00091 0.1673 0.0181385 0.00158556
367 1.14896 1.01056 1.00231 0.175373 0.0180194 0.00136774
368 0.999276 1.0387 1.00123 0.1674 0.0173053 0.00168026
369 0.946274 1.0001 0.997588 0.159721 0.0182995 0.00199866
370 0.759895 0.991775 0.998751 0.144013 0.0183847 0.00165457
371 1.17264 1.00193 0.996024 0.181532 0.0180546 0.00202635
372 0.865006 1.00786 1.00063 0.157411 0.0178687 0.00159227
373 0.883724 1.00269 1.00211 0.148704 0.0179648 0.00143926
374 0.950996 1.0465 1.00158 0.164349 0.0172734 0.00140767
375 1.01726 1.00955 0.998805 0.162673 0.0183041 0.00178147
376 1.09766 1.00626 0.99836 0.177846 0.0179307 0.00197212
377 0.747386 1.04414 0.997924 0.136218 0.0173938 0.0017678
378 0.846516 0.989781 1.00144 0.15541 0.0182828 0.00182295
379 1.36855 1.00413 0.999941 0.195781 0.0181893 0.00155572
380 0.873504 0.987556 0.999879 0.146983 0.018106 0.00171242
381 1.03735 1.01289 1.001 0.170732 0.0179462 0.00182174
382 1.07417 1.00238 0.999336 0.164622 0.0182868 0.0017774
383 0.990017 1.00925 0.999342 0.163108 0.0181704 0.00193765
384 0.965534 1.02296 0.997954 0.160662 0.0177928 0.00187618
385 0.819701 1.02544 1.00056 0.150742 0.0176192 0.00159646
386 1.05012 0.984177 0.997245 0.176139 0.0182765 0.0019686
387 0.735724 1.02516 0.998646 0.142161 0.0175321 0.00153194
388 0.926714 0.997949 0.99554 0.156342 0.0183619 0.0021646
389 1.09768 1.07481 1.00092 0.179894 0.0168292 0.00151622
390 1.48271 1.0114 1.00195 0.210942 0.0177675 0.00152686
391 0.70833 0.981342 0.99858 0.136003 0.0183346 0.00178236
392 1.11817 1.00112 0.999465 0.170186 0.0179756 0.00211405
393 0.90119 0.993943 0.998061 0.159888 0.0180732 0.00209872
394 0.874674 1.0218 0.998481 0.153554 0.0176495 0.0016473
395 1.03974 0.980612 1.00143 0.165753 0.018397 0.00148645
396 0.94349 0.969781 0.999748 0.156606 0.0185573 0.00183271
397 0.996176 1.00236 1.00179 0.165974 0.0181709 0.00155621
398 0.715656 1.01821 1.00226 0.135111 0.0178908 0.0012165
399 0.851172 1.00159 0.998177 0.152132 0.0181982 0.00198806
400 0.697873 0.99927 1.00094 0.140422 0.0181716 0.00148143
401 1.20777 0.985891 0.999554 0.177353 0.0182144 0.00176116
402 0.965434 0.982155 0.997494 0.162167 0.0184444 0.00198615
403 1.23054 1.01191 0.999478 0.180897 0.0179911 0.0016335
404 1.10251 1.02983 0.998376 0.175379 0.0176105 0.00185805
405 0.930657 1.02724 0.997778 0.157182 0.0177573 0.00187859
406 1.01791 1.01907 0.99429 0.169207 0.0178561 0.00231193
407 0.716224 0.999869 0.999204 0.135889 0.0181069 0.00181581
408 1.06987 1.00637 0.99867 0.169062 0.0180844 0.00180361
409 1.10339 1.03595 0.999881 0.17205 0.017323 0.00175633
410 0.909051 1.01272 1.00137 0.158472 0.0179206 0.0014839
411 0.676286 1.0113 0.996806 0.128573 0.0179096 0.00179398
412 1.14718 1.03771 0.998348 0.176749 0.0175101 0.00177383
